hal_id,title,domain,lang
hal-02406001,L’accession au secours du propriétaire du bien sous-loué via Airbnb : les loyers perçus par le locataire sont des fruits civils devant être restituer au propriétaire,shs,fr
hal-02406029,"Explorer un texte, une démarche à rénover",shs,fr
hal-02406050,Libertinage et mythe utopique de l'hermaphrodite dans <i>La Terre australe connue</i> de Foigny et l'<i>Icosameron</i> de Casanova,shs,fr
halshs-02006148,Un changement de braquet dans l’action municipale des années 1970 ? L’expérience des vélos en libre-service de La Rochelle et la transformation de l’action publique urbaine,shs,fr
hal-02504682,Une Approche Formelle pour la Combinaison des Tests Fonctionnels et des Tests de Charge,info,fr
hal-02104611,Modéliser l'activité de définition : vers de nouvelles perspectives en didactique,shs,fr
tel-02004682,Calcul ab initio de l'interaction effective entre électrons f pour les lanthanides et les oxydes d'actinides,phys,fr
halshs-02259104,La garantie d'éviction dans la vente du fonds libéral,shs,fr
hal-02054617,Approche psychosociologique de la formation professionnelle dans les Antilles et la Guyane françaises : entre désirs de responsabilités et conduites d’évitement,shs,fr
hal-02507270,Fiction et idéologie dans l'œuvre de Manuel Tiago (Álvaro Cunhal) - La lute mise en récit et l'idéal de la transparence I,shs,fr
hal-02263109,Diversité de quelques propriétés fonctionnelles à chaud de l’Emmental français,sdv,fr
hal-00456756,De l'importance des synonymes pour la sélection de passages en question-réponse,info,fr
hal-02007588,"« Élisabeth, ‘chef des cartésiennes de son sexe’ »",shs,fr
tel-02007653,IMAGES DE L'HOMME DANS LES ŒUVRES ROMANESQUES DE RACHILDE ET DE COLETTE,shs,fr
halshs-02056694,"La vie culturelle du Campus, entre offre et implication. Étudiants publics/étudiants acteurs de la culture",shs,fr
dumas-02056734,"Étude de l’incidence, de la topographie et de la valeur pronostique de l’envahissement péri-nerveux dans les carcinomes adénoïdes kystiques du massif facial",sdv,fr
halshs-02007080,Portée de la rétractation mise en oeuvre par l'un des acquéreurs,shs,fr
cea-02506811,Etude des conditions opératoires permettant la mise en oeuvre d'un dépôt de silicium sur poudre dense par CVD en lit fluidisé,phys,fr
hal-02156979,La France rurale et ses clivages de classe méconnus,shs,fr
hal-01906891,schématisation de la relativité générale (partie 3); constante de Hubble et adéquation de la cardioïde (univers visible) avec Doppler-Fizeau,sdu,fr
hal-01956904,Le tissu analogique du figement : les proverbes créoles antillais et leurs versions en français,scco,fr
halshs-02262719,Procédures familiales et stratégie,shs,fr
halshs-02262742,"Divorce par consentement mutuel, audience facultative et régulation des honoraires",shs,fr
halshs-02262754,Les principales conséquences fiscales de l'adoption simple,shs,fr
hal-02407236,Pour une économie politique genrée des droits de propriété,shs,fr
hal-01906973,Husserl et le réalisme critique,shs,fr
hal-02106379,Development and validation of an instrument for measuring Innovative Supply Chain Strategies (ISCS),shs,en
halshs-02261930,Les mérites étouffés des concurrents de Google ou l'abus par algorithme,shs,fr
hal-01956192,"« Un état de la pensée, un état du monde, le catalogue Pathéorama », Journée d’études, Evelyne Cohen (dir.), Films fixes et cinéma éducateur, Pôle images-sons-mémoires du LARHRA, Enssib-université de Lyon, 29 janvier 2016.",shs,fr
hal-02106330,Vagabondage géologique à Fontainebleau.,sdu,fr
halshs-02208110,Pas de résiliation sans l'accord du conjoint du contrat d'assurance sur le logement familial,shs,fr
halshs-02262082,Chronique Droit fiscal de l'UE - L'article 4 de la décision n° 1/95 du Conseil d'association CE-Turquie doit être interprété conformément à la jurisprudence de la Cour de justice relative aux taxes d'effet équivalent à des droits de douane,shs,fr
halshs-02262090,Chronique Droit fiscal de l'UE - La Cour de justice confirme sa jurisprudence en matière de lutte contre les fraudes et les abus en matière de TVA,shs,fr
hal-02006624,Le non-renvoi des QPC par le Conseil d’État et les droits sociaux : une abstention protectrice ?,shs,fr
hal-02006650,"Au-delà de Fourier, un monde qui vibre",info,fr
hal-02357081,Développement d'un procédé de précuisson de produit de panification en continu par chauffage ohmique,spi,fr
dumas-01906457,Prise en charge de l'anémie en oncologie thoracique au CHU Amiens-Picardie‎ : évaluation des pratiques professionnelles entre 2014 et 2016,sdv,fr
hal-02157414,Droit administratif des biens : Les travaux et ouvrages publics (fiche de révision Lexisnexis),shs,fr
hal-02307712,Hétérophonie,shs,fr
halshs-02210746,La mariée n'était pas vierge,shs,fr
hal-02263157,« Cent ans de bruit et de fureur » : Le Livre des nuits de Sylvie Germain comme écho à Cent ans de solitude de Gabriel Garcia Marquez,shs,fr
halshs-02261658,"Chronique L'action extérieure de l'Union européenne - EUNAVFOR MED Opération Sophia : opération renommée, transformée et autorisée mais toujours limitée",shs,fr
anses-01955920,Médicaments avec l'indication varroose : connaître la réglementation,sdv,fr
hal-02409088,"Nature, justice et liberté",shs,fr
halshs-02009175,"Marielle Debos, Le métier des armes au Tchad. Le gouvernement de l’entre-guerres, Paris, éd. Karthala, coll. « Les Afriques », 2013",shs,fr
hal-02158893,Les logiciels d'aide à la composition musicale,info,fr
hal-02158909,Développement d'un opérateur d'abstraction généralisée pour le langage de programmation musicale Elody.,info,fr
halshs-02214366,Voies de recours civiles et fiscalité de la prestation compensatoire,shs,fr
halshs-02214389,Les saisines d'office confrontées aux dernières réformes du droit des entreprises en difficulté,shs,fr
tel-01958573,Modélisation géométrique et stéréorestitution photogrammétrique des images spatiales type Spot,phys,fr
tel-01958591,Modélisation et évaluation des performances de disponibilité d’un avion dans un contexte opérationnel lors des phases de conception,info,fr
hal-02109302,Le Monde de Jean de Kervasdoué : Retour vers le futur du système de santé français,shs,fr
hal-02459419,De l’intérêt du patrimoine archéologique de la Djézireh syrienne,shs,fr
hal-02058603,Saturne aux deux visages,shs,fr
tel-01457583,Marqueurs de la dynamique des fluides associée à l'enfouissement des bassins sédimentaires : Exemples du Bassin Permien de Lodève (France) et du North Viking Graben (Mer du Nord),sdu,fr
hal-02408238,Préface,sdu,fr
dumas-02508060,Dispensation des médicaments au CHU Amiens-Picardie‎ : étude de l'existant et intérêt de la dispensation nominative automatisée,sdv,fr
halshs-02508113,Étude des parlers du Croissant via la cartographie informatisée.,shs,fr
halshs-02008473,Les épiclèses d’Artémis à Milet-Didymes : quelles offrandes et quels donateurs pour les différentes facettes de la déesse ?,shs,fr
halshs-02213000,Droit des contrats,shs,fr
halshs-02213003,La durée des droits : péremption ou prescription ?,shs,fr
hal-02158551,véhicules autonomes,spi,fr
tel-02459100,Combinaison d&apos;informations ponctuelles et volumiques pour le diagnostic d&apos;ouvrages en terre soumis à des risques hydrauliques,spi,fr
hal-02264453,"De jure, de loco. Groupes sociaux de droit, groupes sociaux localisés.",shs,fr
halshs-01958340,Vulnérabilités environnementales : perspectives historiques,shs,fr
halshs-01800659,"Projet collectif de recherche « Les marais charentais au Moyen Age et à l’époque moderne : peuplement, environnement et économie » : Rapport d'activité intermédiaire",shs,fr
hal-02359551,Solutions d'antennes miniaturisées pour applications WIFI en présence de contraintes environnementales fortes,spi,fr
hal-02109199,Contributions musculaires à la position du centre de pression pendant la marche,spi,fr
hal-02109203,"« Le ”premier voyage à Paris” : le sujet romanesque en question dans Vie de Henry Brulard de Stendhal »,",shs,fr
hal-01908532,Quel avenir pour la poste ?,shs,fr
halshs-02309290,Le dilemme de Nankin,shs,fr
hal-01300013,Potentiel du contrôle ultrasonore d’une plaque masquée par des écrans parallèles,spi,fr
hal-02409166,Formulations PLNE pour le problème du p-Centre non déterministe,info,fr
hal-02358656,Redresser un fabricant d’articles sportifs : audit stratégique de la société Procycle,shs,fr
hal-02507850,Dico de poche : occitan-français et français-occitan. Introduction,scco,fr
tel-02007046,Estimation d'état des systèmes linéaires à paramètres variants,spi,fr
tel-01907817,Détermination et amélioration des critères décisionnels de prise en charge des personnes âgées atteintes de cancer,sdv,fr
hal-01907819,De la figure du client roi à celle du client rentable : le rôle des progiciels CRM,shs,fr
hal-02308951,"Détermination du pas de temps de mesure du rayonnement global, sans effet sur la mesure journalière vis-à-vis du rayonnement global de référence",sdv,fr
hal-02158982,Etudier et jouer une oeuvre musicale en manipulant des objets.,info,fr
hal-02131814,Le miocène en Anjou (Supplément),sdu,fr
hal-02430382,Contribution de l’analyse de corpus d’échanges conversationnels à la compréhension des troubles de la communication verbale dans la maladie d’Alzheimer,scco,fr
halshs-02245225,Les peines extensibles de la loi du 15 août 2014,shs,fr
hal-01979314,"Les rinceaux habités des portails de la Marsica (Abruzzes, Italie)",shs,fr
dumas-02481136,La création d’une aire protégée fédérale au Mexique : le cas de la Réserve de biosphère mer de Cortez et Pacifique sud-californien,sde,fr
hal-02332608,Variabilité inter-individuelle et intra-individuelle dans la prononciation d'étudiants français qui pratiquent l'Apprentissage Informel de l'Anglais en Ligne,scco,fr
hal-02132426,"Procédé de génération d'un signal mettant en oeuvre un turbo-codeur, dispositif et programme d'ordinateur correspondant",info,fr
hal-02531177,"REILLY James, The Ottoman Cities of Lebanon. Historical Legacy and identity in the Modern Middle East",shs,en
halshs-02245330,Loi n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte,shs,fr
halshs-02245367,Les délits d'abus de confiance et d'abus de biens sociaux retenus à propos d'une opération concernant une société holding,shs,fr
halshs-02245404,"L'assassinat, une qualification contrôlée par la Cour de cassation",shs,fr
inserm-02382060,Etude du métabolisme et de la tumorigenèse hépatique un modèle murin de glycogenose de type III,sdv,fr
hal-02480625,"Raconter la vie, l’utilisation des flux de données en littérature numérique",shs,fr
hal-02530585,Magnétoencéphalographie et exploration de la dynamique cérébrale,scco,fr
hal-02530654,DOCUMENTS FAUNISTIQUES ET ÉCOLOGIQUES. Sur la répartition géographique d'Ecdyontirus lateralis Curtis (Bphéméroptère),sdv,fr
hal-02131899,Détermination des modes de conduite des véhicules électriques dans des conditions réelles par des méthodes de classification,spi,fr
halshs-02131947,"Représentation, dévotion et construction d’une identité spirituelle à l’Oratoire romain",shs,fr
hal-02381632,Dispositif de raccordement d'un circuit ou d'un composant radiofréquence imprimé sur un support souple à un câble coaxial,spi,fr
tel-02332143,Modèle local des schémas de Hilbert-Siegel de niveau Г₁(p),math,fr
hal-01978951,L'activité illicite occulte caractérisée en présence de sommes détournées et partiellement déclarées - retour sur un cas de dispense de mise en demeure préalable à la taxation d'office,shs,fr
hal-01978980,Modélisation de l'étirage à froid de tubes par analyse éléments-finis,phys,fr
hal-02381662,SYSTÈME D'ANTENNES DESTINÉ À ÊTRE MONTÉ SUR OU AU-DESSUS D'UN OBJET TOUT EN PROTÉGEANT LEDIT OBJET DES RAYONNEMENTS DESDITES ANTENNES,spi,fr
halshs-02244803,Loi n° 2009-1436 du 24 novembre 2009 pénitentiaire,shs,fr
tel-02476249,Rôle des biofilms bactériens sur le devenir des nanoparticules manufacturées dans les sols,sdu,fr
halshs-02245130,Solidarité fiscale : compétence de l'Administration fiscale en appel,shs,fr
halshs-02245184,Recours des ayants droit d'une victime de nationalité étrangère,shs,fr
hal-02481103,Simulation d'un système de transmission UWB multi-utilisateurs synchrones,spi,fr
hal-02430871,Répartition du Contrôle dans le Dialogue Homme-Machine,info,fr
